Name	Total	Bin.1	Bin.2	Bin.3	Bin.4	Bin.5	Bin.6	Bin.7	Bin.8	Bin.9	Bin.10	Bin.11	Bin.12
pLlacO1--BBa_J61118	2890	689	577	126	111	798	390	105	39	0	17	38	0
apFAB32--BBa_J61129	2887	723	512	0	0	36	112	525	746	191	41	0	1
apFAB150--salis-4-7	2885	526	339	0	0	2	0	1	3	457	963	276	318
apFAB76--B0032_RBS	2884	714	524	0	0	34	237	866	410	61	29	0	9
apFAB68--apFAB883	2883	588	446	0	0	0	0	0	0	41	7	39	1762
apFAB32--BBa_J61118	2883	629	474	0	18	191	902	575	74	2	18	0	0
apFAB48--apFAB860	2879	430	288	31	0	3	0	0	61	1066	730	270	0
apFAB39--apFAB861	2878	602	391	0	0	0	0	2	0	1	323	1218	341
apFAB100--BBa_J61113	2878	459	343	0	0	0	1	0	0	108	1664	299	4
apFAB95--BBa_J61103	2872	609	451	0	0	1	13	432	867	398	79	1	21
apFAB92--BBa_J61127	2871	938	682	0	0	0	0	44	442	555	93	117	0
pLlacO1--apFAB857	2871	682	445	0	0	32	163	932	508	109	0	0	0
apFAB52--apFAB895	2870	338	238	0	0	0	0	1	0	88	786	1296	123
apFAB47--apFAB914	2867	391	311	0	0	1	0	1	0	1	85	1488	589
apFAB47--BBa_J61109	2867	455	374	0	0	33	0	0	1	0	212	1519	273
apFAB94--BBa_J61100	2865	574	404	0	0	2	0	1	417	964	502	1	0
apFAB42--apFAB918	2864	505	364	0	0	0	4	0	15	170	1014	790	2
BBa_J23100--Invitrogen_RBS	2863	788	552	25	0	0	0	1	0	4	0	47	1446
PLTETo1--apFAB868	2861	623	487	0	0	52	742	725	232	0	0	0	0
apFAB36--BBa_J61133	2859	690	471	0	0	43	406	863	269	0	0	117	0
apFAB321--apFAB923	2858	507	399	0	0	0	0	0	3	0	42	1106	801
apFAB45--BBa_J61129	2853	430	315	41	0	0	0	1	250	966	627	223	0
apFAB100--apFAB848	2853	390	343	0	0	0	0	1	0	5	1	1526	587
apFAB95--BBa_J61133	2852	781	470	0	0	105	753	626	113	4	0	0	0
apFAB53--apFAB909	2852	637	452	0	1	1	0	0	4	239	1179	339	0
apFAB42--apFAB844	2851	498	349	0	0	0	1	0	0	299	899	805	0
apFAB42--apFAB865	2851	430	352	0	0	0	0	0	0	0	0	2	2067
apFAB67--apFAB856	2850	646	449	0	0	2	0	0	1	0	1	487	1264
apFAB81--BBa_J61122	2849	1176	998	165	214	118	95	17	0	0	65	1	0
apFAB68--apFAB860	2846	621	431	0	0	0	0	0	0	2	13	539	1240
apFAB66--salis-4-10	2843	588	391	0	0	0	0	0	0	35	75	1371	383
pLlacO1--apFAB910	2842	387	409	27	0	0	0	2	0	0	101	1181	735
PLTETo1--apFAB866	2841	686	444	0	0	0	44	508	817	246	96	0	0
apFAB56--BBa_J61122	2841	508	387	0	0	0	0	0	0	0	11	874	1061
apFAB30--apFAB857	2840	506	343	0	0	0	0	0	3	40	170	801	977
apFAB342--JBEI_RBS	2839	491	400	0	0	0	0	0	22	2	6	0	1918
apFAB134--salis-4-2	2838	1129	1168	347	68	72	0	0	0	1	53	0	0
apFAB103--apFAB918	2838	767	539	0	0	71	113	538	748	3	57	0	2
apFAB42--BBa_J61109	2837	509	411	0	1	0	0	98	806	867	145	0	0
apFAB42--BBa_J61104	2836	473	415	0	1	0	0	0	12	376	1281	278	0
apFAB50--apFAB871	2836	633	565	274	215	628	281	121	109	0	9	0	1
pLlacO1--apFAB832	2836	572	406	10	35	1	0	4	0	57	162	1447	142
apFAB100--BBa_J61129	2834	502	367	0	1	0	0	0	31	79	24	744	1086
apFAB29--salis-3-11	2833	556	392	0	8	1	2	130	590	994	159	1	0
apFAB82--salis-4-2	2831	561	415	181	116	1091	389	78	0	0	0	0	0
pLlacO1--apFAB927	2830	584	397	0	0	1	36	92	779	588	353	0	0
apFAB96--BBa_J61100	2829	593	415	42	143	523	910	203	0	0	0	0	0
apFAB45--BBa_J61124	2828	510	395	81	301	1210	236	94	1	0	0	0	0
pTrc*--apFAB820	2825	438	317	0	19	54	1	0	0	0	83	806	1107
apFAB92--BBa_J61139	2825	1171	1006	265	291	54	0	21	0	0	10	7	0
apFAB85--BBa_J61122	2820	733	509	70	73	579	671	150	1	33	1	0	0
apFAB149--apFAB869	2819	1245	1184	140	29	54	0	89	0	0	78	0	0
apFAB39--apFAB860	2818	464	335	0	0	0	0	1	5	512	737	764	0
apFAB32--BBa_J61109	2817	631	466	0	0	0	21	125	805	748	21	0	0
apFAB346--salis-1-10	2816	548	344	0	0	0	0	0	0	0	146	1479	299
apFAB48--apFAB848	2814	473	323	0	0	0	1	0	3	0	17	359	1638
apFAB62--apFAB917	2813	742	549	0	0	0	1	3	2	0	1	12	1503
apFAB82--salis-3-11	2813	1161	1020	189	202	106	6	0	0	0	0	129	0
PLTETo1--BBa_J61110	2813	404	286	0	0	0	3	1	111	1477	530	1	0
apFAB44--apFAB857	2812	621	419	0	0	0	0	0	1	1	9	106	1655
apFAB29--BBa_J61107	2811	771	476	48	65	795	458	150	27	0	21	0	0
apFAB65--Alon_RBS	2811	758	559	1	0	0	0	0	0	0	0	0	1493
apFAB101--BBa_J61120	2810	454	254	0	0	0	0	1	3	801	896	401	0
apFAB56--apFAB832	2810	609	398	0	0	1	0	1	0	0	10	0	1791
pLlacO1--apFAB821	2807	389	279	0	0	2	0	59	156	1254	668	0	0
apFAB85--apFAB860	2807	609	386	0	1	0	0	0	0	0	272	1134	405
apFAB64--salis-1-3	2807	548	353	0	0	0	0	0	0	6	1	0	1899
apFAB29--apFAB861	2805	431	300	1	0	0	0	0	267	1410	312	84	0
apFAB81--apFAB871	2805	622	510	0	5	87	349	1062	168	1	0	0	1
apFAB93--BBa_J61113	2802	681	431	1	0	0	44	0	0	460	737	448	0
apFAB66--apFAB901	2801	566	363	0	0	0	0	1	0	0	0	378	1493
apFAB47--apFAB895	2801	467	351	0	0	1	0	1	0	1	35	1148	797
apFAB68--B0032_RBS	2800	445	312	0	0	1	0	0	7	982	676	377	0
apFAB45--BBa_J61118	2799	532	325	1	0	2	0	18	439	1055	426	0	1
apFAB54--apFAB821	2796	582	348	0	0	0	0	0	0	0	88	711	1067
apFAB150--BBa_J61110	2795	650	462	7	31	1068	292	171	53	0	0	1	60
pLlacO1--BBa_J61122	2795	627	396	0	0	0	6	175	712	526	353	0	0
apFAB341--BBa_J61106	2789	538	392	1	0	0	0	0	0	0	0	165	1693
apFAB38--BBa_J61111	2786	1245	857	408	109	107	0	24	0	0	36	0	0
apFAB50--apFAB927	2785	371	227	0	0	53	1	0	0	520	764	844	5
apFAB94--BBa_J61126	2785	729	445	0	3	37	185	894	390	66	4	0	32
apFAB67--apFAB918	2785	658	433	24	0	0	0	0	0	252	936	339	143
apFAB33--apFAB927	2782	605	345	0	0	0	28	67	755	789	193	0	0
apFAB40--Anderson_RBS	2782	485	365	0	0	1	0	0	0	0	21	250	1660
apFAB94--BBa_J61107	2781	648	487	23	52	475	836	241	0	19	0	0	0
apFAB94--apFAB820	2780	431	260	0	0	0	0	0	0	215	734	982	158
apFAB95--apFAB868	2779	479	314	0	0	0	1	0	1	215	759	1010	0
apFAB302--salis-1-3	2779	561	421	0	0	1	0	0	3	0	154	1592	47
pTrc*--BBa_J61109	2777	547	373	1	0	0	0	0	0	27	157	1285	387
apFAB66--apFAB820	2774	557	397	0	0	0	29	37	0	31	462	1211	50
pT7A1--B0032_RBS	2774	379	267	1	0	0	0	1	34	1004	1026	62	0
apFAB39--apFAB826	2774	550	344	0	0	0	0	0	41	0	562	946	331
apFAB32--BBa_J61110	2773	583	482	0	0	0	20	325	903	329	131	0	0
pLlacO1--apFAB890	2773	627	476	0	184	852	544	71	7	0	11	1	0
apFAB85--apFAB834	2772	475	328	0	0	0	0	0	3	26	1060	879	1
apFAB345--salis-2-4	2771	669	437	0	0	1	0	1	1	0	5	225	1432
apFAB29--BBa_J61106	2771	438	337	0	0	1	1	9	138	1137	629	21	60
apFAB79--apFAB927	2771	440	302	0	0	1	1	6	0	299	923	799	0
apFAB68--salis-4-10	2771	553	363	1	0	0	0	0	0	0	0	0	1854
PLTETo1--BBa_J61139	2770	676	475	232	269	748	154	122	0	0	93	1	0
apFAB48--salis-2-3	2767	577	367	0	1	0	0	0	2	1	9	0	1810
apFAB149--GSGV_RBS	2766	1220	873	231	263	161	18	0	0	0	0	0	0
apFAB39--apFAB894	2763	423	296	0	0	0	0	0	0	0	15	1513	516
apFAB45--BBa_J61104	2761	528	352	0	0	0	0	2	162	1047	651	19	0
apFAB30--apFAB917	2759	406	292	52	0	1	0	0	1	1	34	95	1877
apFAB100--BBa_J61127	2759	349	255	0	28	0	0	1	1	1364	676	85	0
apFAB45--BBa_J61125	2757	603	397	0	4	47	684	808	212	1	1	0	0
apFAB46--BBa_J61111	2757	373	287	57	0	0	0	0	19	1091	630	300	0
apFAB93--apFAB964	2756	747	519	1	9	288	628	450	96	16	1	1	0
lacUV5--apFAB868	2755	1228	992	340	96	69	24	0	5	1	0	0	0
apFAB80--apFAB844	2755	395	355	1	0	0	0	0	0	186	582	1158	78
apFAB66--apFAB914	2755	678	417	1	22	0	0	23	905	552	94	63	0
apFAB97--apFAB857	2754	599	339	0	0	0	0	0	3	3	24	176	1610
pTrc*--BBa_J61120	2753	543	387	16	1	1	0	0	29	625	829	322	0
apFAB103--apFAB860	2751	447	340	19	72	1	0	0	1	0	320	1260	291
apFAB47--Anderson_RBS	2751	482	357	17	0	0	0	0	0	0	0	1006	889
apFAB68--BBa_J61127	2748	644	488	41	0	0	0	0	0	0	4	0	1571
apFAB32--apFAB820	2748	433	323	0	0	0	0	0	0	1	0	558	1433
lacUV5--salis-4-10	2748	532	317	1	1	265	501	1028	102	0	1	0	0
apFAB321--salis-1-5	2747	699	505	27	0	0	0	1	0	0	15	19	1481
apFAB345--salis-1-21	2747	634	428	0	0	0	0	0	0	0	0	1	1684
apFAB42--apFAB845	2747	381	257	0	0	0	0	0	0	0	0	613	1496
pLlacO1--BBa_J61103	2744	568	349	0	0	146	618	808	241	13	1	0	0
apFAB80--apFAB843	2744	669	458	1	0	0	9	954	648	3	1	0	1
apFAB92--apFAB892	2743	611	436	0	0	1	254	645	655	98	43	0	0
apFAB277--B0034_RBS	2743	560	368	11	0	0	0	1	5	167	762	739	130
apFAB54--BBa_J61104	2743	471	358	0	0	0	1	0	0	1	0	46	1866
apFAB40--BBa_J61108	2743	589	401	0	0	0	0	0	27	0	70	739	917
lacUV5--apFAB854	2741	725	532	144	189	694	274	129	0	6	47	0	1
apFAB32--apFAB827	2740	587	433	31	1	0	0	0	0	2	32	42	1612
lacUV5--apFAB845	2740	636	475	0	19	0	11	244	1004	192	159	0	0
PLTETo1--BBa_J61115	2740	445	339	1	1	0	0	0	0	800	709	445	0
apFAB85--apFAB964	2738	609	493	16	20	494	630	361	106	9	0	0	0
pLlacO1--BBa_J61129	2736	559	361	0	1	1	0	491	784	539	0	0	0
apFAB36--BBa_J61109	2735	481	335	0	0	46	1	0	0	65	563	1244	0
apFAB149--apFAB861	2730	1272	920	221	150	139	28	0	0	0	0	0	0
apFAB82--BBa_J61133	2729	1194	1115	302	117	0	0	0	0	0	1	0	0
apFAB46--BBa_J61120	2729	395	293	0	0	1	0	0	0	26	121	1500	393
apFAB100--apFAB845	2728	470	349	0	0	0	0	0	0	0	43	559	1307
apFAB93--B0032_RBS	2727	807	554	0	1	1	0	0	5	574	521	264	0
apFAB40--salis-4-10	2727	326	204	0	0	0	0	0	0	1	0	0	2196
apFAB30--apFAB860	2727	546	407	1	2	0	0	137	1006	379	249	0	0
pLlacO1--BBa_J61139	2726	869	875	367	306	243	13	25	26	0	2	0	0
apFAB97--BBa_J61127	2725	471	318	1	0	0	0	3	0	64	772	974	122
pTrc*--apFAB867	2725	674	394	0	0	37	472	829	279	0	0	1	39
apFAB40--apFAB892	2723	343	197	0	0	0	0	0	0	0	28	778	1377
apFAB31--BBa_J61136	2723	865	1067	471	181	132	0	0	6	0	0	1	0
apFAB149--BBa_J61139	2722	1222	1138	131	120	52	0	58	1	0	0	0	0
apFAB94--apFAB857	2721	392	269	31	0	0	0	0	2	2	22	746	1257
apFAB93--apFAB871	2721	1037	709	162	123	548	138	2	0	0	2	0	0
apFAB46--BBa_J61136	2720	433	343	1	0	1	0	0	0	30	497	1192	223
apFAB98--JBEI_RBS	2720	588	426	0	0	0	2	0	0	0	139	1185	380
apFAB42--BBa_J61108	2719	545	361	0	0	0	37	392	968	218	198	0	0
apFAB45--BBa_J61103	2718	607	442	1	0	16	265	645	529	69	144	0	0
apFAB95--BBa_J61120	2717	436	322	0	0	1	24	1	0	0	77	1191	665
apFAB92--BBa_J61130	2717	916	683	0	2	46	584	319	148	1	18	0	0
PLTETo1--DeadRBS	2717	1365	986	138	80	38	14	13	19	0	64	0	0
apFAB47--apFAB871	2715	588	400	1	2	81	377	872	180	81	133	0	0
BBa_J23105--BBa_J61133	2713	1465	913	166	75	78	0	16	0	0	0	0	0
apFAB56--apFAB912	2713	463	339	0	0	0	0	0	0	2	0	79	1830
lacUV5--BBa_J61107	2712	1095	1254	125	177	0	7	18	0	0	36	0	0
apFAB96--salis-4-10	2708	378	275	0	0	0	0	0	0	34	170	1645	206
apFAB48--apFAB862	2707	569	395	0	0	0	2	1	0	415	899	425	1
apFAB68--apFAB910	2707	546	381	0	0	0	0	0	0	0	0	27	1753
pLlacO1--apFAB872	2707	578	387	0	0	2	113	792	675	76	68	0	16
apFAB134--salis-4-4	2706	1164	1158	42	177	7	67	0	71	0	20	0	0
apFAB79--BBa_J61130	2704	474	317	0	0	0	0	0	611	1218	84	0	0
apFAB68--apFAB826	2703	536	384	0	0	0	0	0	0	1	0	25	1757
apFAB65--apFAB917	2698	713	537	0	0	1	1	11	5	0	0	31	1399
apFAB31--BBa_J61118	2694	557	409	0	0	232	833	521	142	0	0	0	0
apFAB100--BBa_J61110	2693	343	265	0	0	0	0	0	0	73	376	1496	140
apFAB96--apFAB866	2692	457	382	0	1	0	0	0	3	607	957	285	0
apFAB66--apFAB916	2690	770	438	18	0	0	0	0	0	6	20	0	1438
lacUV5--BBa_J61125	2688	1044	1062	297	107	69	1	53	0	0	55	0	0
apFAB31--BBa_J61113	2688	275	243	0	0	33	1	0	0	156	1054	794	132
apFAB44--apFAB910	2687	451	373	0	23	0	0	0	180	1063	368	227	2
lacUV5--apFAB909	2687	603	445	5	2	43	145	1064	334	46	0	0	0
apFAB47--apFAB918	2686	489	337	0	0	0	0	0	0	0	33	1027	800
apFAB44--apFAB826	2685	553	392	0	0	0	0	0	0	19	268	1325	128
apFAB42--BBa_J61133	2684	835	1004	366	223	207	38	10	0	0	1	0	0
apFAB96--BBa_J61124	2681	630	561	250	618	497	86	2	0	0	37	0	0
pTrc*--GSGV_RBS	2680	367	239	1	0	0	0	0	149	517	1119	78	210
apFAB101--apFAB873	2680	616	468	1	0	37	1	66	867	521	102	0	1
apFAB77--salis-1-1	2679	748	420	0	0	0	0	0	0	0	6	120	1385
apFAB100--BBa_J61103	2679	481	361	0	0	0	0	0	1	618	851	367	0
apFAB101--BBa_J61139	2677	288	233	0	13	0	0	0	63	1029	626	306	119
apFAB300--B0034_RBS	2677	767	486	6	15	11	57	234	726	263	87	25	0
apFAB97--BBa_J61136	2674	415	286	0	0	1	0	0	67	1122	449	333	1
apFAB345--apFAB834	2674	806	585	0	0	0	0	0	0	0	0	0	1283
apFAB312--B0034_RBS	2673	477	313	8	14	0	0	0	4	253	623	872	109
apFAB33--B0034_RBS	2672	718	556	0	0	0	0	0	2	0	0	4	1392
apFAB139--salis-3-11	2670	1250	1093	178	145	2	1	0	0	0	1	0	0
apFAB31--apFAB922	2670	493	314	0	0	0	5	253	870	650	70	0	15
BBa_J23100--apFAB917	2668	812	488	0	5	37	0	0	1	0	0	111	1214
pLlacO1--BBa_J61130	2667	606	464	270	409	748	135	35	0	0	0	0	0
pLlacO1--BBa_J61109	2667	505	623	301	484	599	79	63	4	0	0	9	0
apFAB63--salis-1-5	2665	632	478	0	1	1	0	0	0	0	12	0	1541
apFAB29--BBa_J61104	2664	603	425	0	1	0	345	743	474	73	0	0	0
apFAB149--BBa_J61128	2663	1178	1075	239	92	47	0	0	0	0	32	0	0
apFAB44--apFAB901	2662	498	299	0	0	0	0	0	0	0	0	960	905
apFAB89--salis-1-3	2662	457	294	0	0	0	0	0	1	453	1257	200	0
apFAB80--apFAB910	2661	428	288	0	0	0	0	0	0	0	0	0	1945
apFAB44--apFAB832	2661	342	241	0	0	0	0	0	1	7	128	1431	511
apFAB66--salis-3-11	2660	787	522	46	57	513	468	248	19	0	0	0	0
apFAB96--apFAB883	2658	433	355	0	0	1	0	0	0	0	28	1320	521
apFAB32--salis-3-11	2658	630	441	0	0	18	309	766	493	0	0	1	0
apFAB40--apFAB832	2656	338	252	0	0	0	0	0	0	0	0	543	1523
apFAB89--salis-1-10	2655	289	240	0	0	0	0	25	39	338	732	818	174
apFAB54--BBa_J61113	2653	663	494	49	0	0	0	0	0	1	43	0	1403
apFAB80--BBa_J61110	2652	355	246	0	0	0	0	0	9	453	998	591	0
apFAB98--BBa_J61122	2652	548	641	292	604	451	36	0	9	1	0	0	70
apFAB134--apFAB869	2651	1320	834	267	189	24	0	17	0	0	0	0	0
apFAB81--apFAB895	2650	423	312	0	0	0	1	0	0	1	91	921	901
apFAB81--salis-3-11	2649	366	248	0	0	0	0	0	73	1350	428	184	0
apFAB29--apFAB964	2648	677	534	244	227	576	178	209	0	3	0	0	0
apFAB80--salis-3-11	2648	497	369	0	0	0	1	65	644	675	397	0	0
apFAB48--apFAB923	2647	349	246	0	0	0	0	2	2	1	0	901	1146
BBa_J23119--salis-1-21	2646	614	388	0	13	0	0	0	0	4	0	0	1627
apFAB39--apFAB827	2645	512	320	0	0	1	0	0	0	0	8	364	1440
PLTETo1--apFAB826	2645	470	340	0	0	0	0	5	3	136	378	1082	231
apFAB87--salis-4-4	2645	567	374	1	0	251	520	782	150	0	0	0	0
apFAB77--B0030_RBS	2642	813	555	0	0	0	0	14	0	0	0	0	1260
apFAB66--apFAB909	2641	578	440	0	0	0	0	0	0	17	24	556	1026
apFAB79--BBa_J61104	2640	377	235	0	0	0	0	0	0	0	279	1216	533
apFAB81--BBa_J61107	2640	898	1095	323	193	120	0	0	0	0	10	1	0
apFAB50--apFAB916	2639	481	288	0	1	0	0	1	0	7	0	101	1760
apFAB79--apFAB910	2638	442	359	0	0	0	1	0	0	1	17	49	1769
apFAB53--BBa_J61128	2638	475	379	0	0	9	712	951	112	0	0	0	0
pT7A1--apFAB901	2636	255	179	0	0	0	0	0	0	0	124	1129	949
apFAB42--BBa_J61118	2636	603	405	0	0	215	666	701	46	0	0	0	0
apFAB56--apFAB862	2634	438	334	0	0	0	1	0	0	39	0	424	1398
apFAB97--BBa_J61122	2634	690	445	0	16	107	409	730	237	0	0	0	0
PLTETo1--apFAB865	2632	357	262	0	0	0	0	1	9	37	191	1610	165
apFAB33--BBa_J61115	2632	682	411	37	0	1	0	40	310	557	594	0	0
apFAB63--salis-1-21	2629	714	482	0	1	1	0	1	0	1	0	214	1215
lacUV5--apFAB820	2629	602	408	2	39	0	84	151	931	347	65	0	0
apFAB44--apFAB909	2627	572	350	0	1	0	0	32	853	591	228	0	0
apFAB75--apFAB837	2626	529	370	28	0	0	0	0	0	0	0	0	1699
apFAB129--BBa_J61133	2626	1194	852	186	233	106	0	0	0	17	38	0	0
apFAB149--apFAB863	2622	1051	853	192	151	290	22	50	0	0	13	0	0
BBa_J23119--Plotkin_RBS	2622	641	472	0	0	0	0	0	1	0	0	0	1508
apFAB323--apFAB834	2621	778	531	0	0	0	0	0	0	0	0	1	1311
apFAB36--apFAB848	2620	424	301	0	0	0	0	0	0	39	388	1431	37
pLlacO1--BBa_J61120	2620	635	833	245	250	536	56	40	20	5	0	0	0
pTrc*--apFAB832	2620	281	227	0	32	0	0	1	0	0	0	0	2079
apFAB53--apFAB923	2618	662	398	0	1	0	0	0	0	2	0	116	1439
apFAB85--apFAB832	2617	369	258	0	0	0	0	0	0	1	48	0	1941
apFAB93--BBa_J61111	2617	697	467	0	0	0	18	53	592	647	52	91	0
apFAB323--apFAB912	2615	844	583	0	0	0	0	0	0	1	7	20	1160
apFAB93--apFAB914	2614	688	458	0	0	0	0	42	637	686	103	0	0
apFAB54--BBa_J61112	2611	630	456	1	0	0	0	0	0	0	0	211	1313
apFAB78--salis-4-2	2607	471	340	0	0	0	3	0	5	0	0	21	1767
apFAB87--BBa_J61106	2606	871	640	425	167	308	135	2	20	0	38	0	0
apFAB95--apFAB964	2605	460	266	0	1	0	0	0	174	1217	217	270	0
apFAB100--BBa_J61104	2604	390	248	0	0	1	0	0	0	0	33	986	946
apFAB40--BBa_J61111	2602	398	294	9	0	15	23	0	2	136	499	1226	0
apFAB40--apFAB826	2602	424	272	0	0	0	0	4	5	0	499	1245	153
apFAB93--BBa_J61126	2602	630	462	0	0	0	0	0	23	791	495	201	0
apFAB33--salis-1-3	2601	388	278	0	0	0	0	4	0	37	606	885	403
apFAB47--BBa_J61136	2600	510	373	1	0	0	0	0	1	4	42	1155	514
apFAB29--BBa_J61111	2599	493	364	2	44	0	551	794	213	81	57	0	0
apFAB80--BBa_J61137	2597	461	355	2	0	14	297	905	478	85	0	0	0
apFAB32--apFAB860	2594	483	335	0	0	0	0	0	0	3	132	1192	449
apFAB45--BBa_J61139	2591	648	452	0	0	0	322	774	394	0	0	1	0
apFAB96--apFAB856	2585	425	306	0	0	0	0	1	0	1	51	1167	634
apFAB50--BBa_J61139	2581	599	435	11	0	19	332	884	152	0	149	0	0
apFAB345--apFAB861	2579	465	351	0	1	0	1	1	0	0	42	1135	583
apFAB44--BBa_J61126	2578	645	435	1	0	0	16	531	729	138	83	0	0
apFAB79--apFAB845	2578	461	314	0	0	0	2	0	276	972	410	143	0
apFAB85--BBa_J61132	2578	559	351	0	1	0	0	0	0	1	81	1101	484
apFAB81--apFAB862	2577	602	458	0	0	0	0	0	0	12	30	980	495
PLTETo1--BBa_J61124	2575	625	806	365	457	189	33	30	0	4	66	0	0
galP1--BBa_J61111	2575	784	629	574	437	150	0	0	0	1	0	0	0
apFAB39--apFAB873	2574	618	425	0	1	185	650	596	37	62	0	0	0
apFAB134--salis-4-10	2572	1149	1205	147	60	0	0	11	0	0	0	0	0
apFAB92--salis-4-10	2572	333	242	0	0	1	0	3	0	0	66	1485	442
pT7A1--BBa_J61119	2567	377	243	1	0	0	0	0	88	1098	760	0	0
apFAB33--BBa_J61128	2565	553	435	0	16	556	459	363	181	2	0	0	0
lacUV5--BBa_J61115	2563	611	442	0	42	23	404	803	211	0	27	0	0
apFAB95--apFAB866	2562	416	276	0	1	0	0	0	0	101	715	740	313
apFAB139--apFAB863	2561	1079	862	229	181	119	30	29	0	0	32	0	0
apFAB48--apFAB916	2561	357	227	0	0	0	0	0	0	12	81	1225	659
pTrc*--BBa_J61113	2560	467	304	0	0	0	0	0	0	0	1	0	1788
BBa_J23119--BBa_J61110	2560	375	254	0	0	0	0	0	0	0	46	54	1831
apFAB44--BBa_J61106	2558	438	335	23	0	0	0	0	0	3	9	394	1356
apFAB94--BBa_J61113	2557	595	389	1	0	0	70	951	441	61	49	0	0
apFAB31--apFAB869	2557	642	407	0	0	0	179	678	428	126	31	66	0
apFAB47--apFAB867	2555	363	233	1	0	0	0	1	0	5	0	1269	683
apFAB45--apFAB861	2553	317	249	0	0	0	0	0	0	0	405	1399	183
apFAB52--BBa_J61131	2553	534	387	0	0	72	507	814	153	86	0	0	0
apFAB46--BBa_J61139	2552	489	399	1	0	1	0	36	331	974	320	1	0
apFAB36--BBa_J61108	2552	490	370	0	0	0	0	0	1	0	159	1129	403
apFAB94--Invitrogen_RBS	2550	741	478	0	0	1	0	0	0	0	54	42	1234
apFAB40--apFAB903	2550	451	287	0	1	0	0	3	0	665	893	250	0
apFAB45--BBa_J61107	2549	532	409	0	0	0	55	69	807	677	0	0	0
apFAB30--apFAB820	2549	330	251	0	0	16	0	0	3	731	897	319	2
apFAB103--apFAB889	2549	444	276	0	0	0	0	0	0	0	0	9	1820
apFAB48--apFAB904	2549	447	302	0	0	0	0	0	0	0	0	0	1800
galP1--BBa_J61130	2547	807	912	368	100	353	0	0	6	0	1	0	0
apFAB38--BBa_J61139	2547	988	1052	81	199	22	70	19	0	30	16	70	0
apFAB81--BBa_J61106	2546	498	333	0	0	0	31	0	234	934	393	123	0
apFAB75--salis-2-4	2545	454	345	0	0	0	0	0	1	0	0	212	1533
apFAB81--BBa_J61129	2544	511	364	0	0	515	775	274	32	0	1	72	0
apFAB97--apFAB904	2542	487	299	0	0	1	0	1	0	1	4	61	1688
apFAB101--apFAB854	2542	482	345	0	0	0	0	0	0	1	0	166	1548
PLTETo1--apFAB964	2542	558	546	301	260	711	133	0	0	0	33	0	0
apFAB36--apFAB826	2541	376	260	0	0	1	0	0	1	0	52	585	1266
apFAB45--apFAB845	2539	393	310	0	18	1	0	0	0	0	254	878	685
apFAB134--BBa_J61122	2536	1195	933	129	72	129	0	39	0	0	39	0	0
apFAB96--BBa_J61136	2536	426	322	0	0	1	0	42	574	771	281	119	0
apFAB103--apFAB837	2536	412	302	1	0	0	0	1	0	0	1	39	1780
BBa_J23114--BBa_J61137	2535	1138	932	158	207	56	11	33	0	0	0	0	0
apFAB32--BBa_J61101	2533	610	418	0	0	32	592	667	184	29	1	0	0
pTrc*--apFAB831	2533	511	362	1	0	0	0	0	0	0	45	171	1443
apFAB89--Bujard_RBS	2530	418	322	21	0	0	0	0	0	14	20	327	1408
apFAB48--apFAB866	2527	655	460	4	0	1	2	289	868	179	0	69	0
apFAB101--BBa_J61128	2527	420	295	1	0	0	1	0	1	0	373	1130	306
apFAB85--apFAB954	2525	465	316	0	1	0	0	1	0	1	44	848	849
galP1--apFAB831	2525	634	394	34	0	11	563	612	277	0	0	0	0
apFAB85--apFAB848	2524	510	309	0	0	0	0	0	32	0	1	38	1634
apFAB31--BBa_J61126	2522	544	356	0	0	1	52	60	785	603	121	0	0
apFAB39--apFAB954	2522	659	444	0	0	0	1	1	1	1	27	400	988
apFAB80--BBa_J61127	2520	365	332	0	0	0	1	0	0	0	0	562	1260
apFAB321--Invitrogen_RBS	2517	646	445	0	0	0	0	0	0	0	0	16	1410
apFAB92--apFAB918	2517	583	450	0	0	0	95	528	627	230	3	1	0
apFAB321--B0030_RBS	2517	560	430	0	0	0	1	0	0	0	0	2	1524
apFAB49--apFAB839	2516	536	401	0	0	0	33	259	703	584	0	0	0
apFAB81--BBa_J61120	2516	546	501	75	187	864	170	89	29	1	0	0	54
apFAB61--BBa_J61111	2512	615	413	0	0	0	0	0	0	0	0	4	1480
apFAB52--apFAB843	2511	711	486	0	0	19	38	581	592	54	30	0	0
apFAB93--BBa_J61100	2508	624	472	13	42	665	521	129	35	0	7	0	0
apFAB93--BBa_J61130	2507	921	604	5	0	0	64	81	566	266	0	0	0
apFAB76--apFAB884	2504	573	380	0	0	0	0	0	0	1	14	3	1533
apFAB47--BBa_J61112	2504	446	320	0	0	0	0	0	0	166	550	1013	9
apFAB101--BBa_J61118	2504	333	232	0	0	0	0	0	11	54	460	1042	372
apFAB80--BBa_J61124	2503	526	710	342	287	463	54	100	7	1	13	0	0
apFAB54--apFAB862	2502	674	448	99	0	141	7	1	0	0	0	27	1105
apFAB82--GSGV_RBS	2500	911	1108	347	76	41	0	17	0	0	0	0	0
pLlacO1--BBa_J61104	2497	379	301	0	0	0	1	3	236	1265	247	65	0
apFAB47--BBa_J61107	2497	379	299	0	0	2	1	0	7	626	879	280	24
apFAB93--GSGV_RBS	2495	495	337	0	0	0	0	0	0	76	479	1108	0
