Name	Total	Bin 1	Bin 2	Bin 3	Bin 4	Bin 5	Bin 6	Bin 7	Bin 8	Bin 9	Bin 10	Bin 11	Bin 12
apFAB125--B0034_RBS	1450	0	0	0	0	0	0	0	0	3	17	20	1410
apFAB101--apFAB883	1449	0	1	5	0	73	0	0	0	0	10	0	1360
pLlacO1--BBa_J61106	1449	0	0	0	0	0	0	0	0	0	0	166	1283
PLTETo1--BBa_J61107	1449	0	1	1	14	186	639	523	71	0	14	0	0
apFAB32--apFAB831	1449	0	0	0	0	0	0	0	0	0	1	172	1276
apFAB44--apFAB833	1449	0	1	0	1	0	0	0	0	0	0	325	1122
apFAB93--BBa_J61133	1448	0	0	0	0	250	765	334	0	0	23	76	0
apFAB321--salis-4-2	1447	0	0	0	0	0	0	0	0	0	0	47	1400
BBa_J23119--BBa_J61107	1444	0	0	0	0	0	0	0	0	170	691	583	0
pLlacO1--salis-1-21	1442	0	0	0	0	0	0	0	0	17	251	799	375
apFAB81--apFAB927	1441	6	0	14	0	0	0	0	0	0	11	508	902
apFAB93--BBa_J61100	1437	0	25	13	42	665	521	129	35	0	7	0	0
galP1--BBa_J61106	1436	5	0	26	0	150	663	561	30	0	1	0	0
apFAB114--apFAB918	1436	416	466	223	157	93	0	0	0	0	80	1	0
pLlacO1--apFAB964	1435	107	424	554	169	114	1	9	26	0	31	0	0
apFAB93--apFAB873	1434	4	0	0	0	0	0	46	750	496	133	0	5
apFAB63--salis-1-21	1433	0	0	0	1	1	0	1	0	1	0	214	1215
galP1--BBa_J61111	1432	74	196	574	437	150	0	0	0	1	0	0	0
apFAB82--GSGV_RBS	1431	260	690	347	76	41	0	17	0	0	0	0	0
apFAB95--apFAB867	1431	0	0	0	0	0	0	0	0	2	333	676	420
apFAB32--BBa_J61107	1430	12	0	12	0	0	102	402	511	391	0	0	0
apFAB100--BBa_J61111	1428	3	0	0	0	1	0	0	0	1	506	850	67
apFAB45--BBa_J61112	1427	0	0	0	0	1	0	0	0	4	344	865	213
PLTETo1--apFAB910	1427	0	1	30	22	1	0	0	0	31	286	949	107
apFAB300--B0034_RBS	1426	0	2	6	15	11	57	234	726	263	87	25	0
apFAB321--Invitrogen_RBS	1426	0	0	0	0	0	0	0	0	0	0	16	1410
apFAB85--apFAB910	1425	0	0	0	0	1	0	0	0	0	0	223	1201
apFAB81--JBEI_RBS	1424	0	0	0	0	0	0	1	0	0	0	548	875
apFAB129--BBa_J61115	1423	312	444	327	139	166	24	11	0	0	0	0	0
apFAB97--BBa_J61132	1423	7	0	0	0	0	0	0	0	52	148	978	238
apFAB109--salis-1-3	1423	329	595	210	207	82	0	0	0	0	0	0	0
apFAB67--apFAB827	1422	0	0	0	36	0	0	0	0	0	0	0	1386
apFAB80--Anderson_RBS	1421	1	0	0	0	0	0	0	0	0	18	1129	273
apFAB101--BBa_J61109	1421	0	0	0	0	4	401	759	237	3	17	0	0
apFAB140--apFAB842	1419	0	0	0	0	1	0	0	2	0	67	979	370
apFAB47--BBa_J61115	1419	0	27	0	9	0	0	0	0	0	18	167	1198
apFAB39--apFAB954	1419	0	0	0	0	0	1	1	1	1	27	400	988
apFAB321--Alon_RBS	1419	2	0	0	0	50	0	0	23	5	0	0	1339
apFAB96--BBa_J61137	1418	0	0	0	0	0	0	0	1	0	65	918	434
apFAB149--apFAB869	1416	409	617	140	29	54	0	89	0	0	78	0	0
apFAB75--apFAB839	1415	0	0	0	0	0	0	0	2	12	5	43	1353
apFAB45--apFAB863	1414	3	0	0	0	0	0	0	0	0	0	172	1239
pLlacO1--apFAB843	1414	7	615	360	256	28	112	32	4	0	0	0	0
apFAB48--apFAB866	1413	0	1	4	0	1	2	289	868	179	0	69	0
apFAB56--BBa_J61111	1413	13	0	0	0	0	0	0	0	0	0	432	968
apFAB95--apFAB892	1411	0	0	0	0	0	0	0	0	0	4	51	1356
pLlacO1--apFAB923	1410	0	0	0	0	0	0	0	0	66	23	1	1320
apFAB52--apFAB910	1409	4	0	0	0	0	0	0	0	0	0	0	1405
apFAB139--salis-4-2	1409	199	433	486	168	109	13	0	0	0	0	0	1
apFAB29--apFAB871	1409	76	378	395	307	253	0	0	0	0	0	0	0
apFAB52--apFAB821	1408	5	0	0	0	0	0	0	0	0	482	775	146
lacUV5--BBa_J61125	1405	300	523	297	107	69	1	53	0	0	55	0	0
apFAB31--GSGV_RBS	1404	8	0	0	1	0	0	0	244	769	372	0	10
apFAB78--Plotkin_RBS	1404	1	0	0	0	0	0	0	0	0	0	0	1403
apFAB54--salis-3-11	1403	1	0	1	0	0	0	77	574	621	42	87	0
galP1--Alon_RBS	1402	0	0	0	0	0	28	186	756	281	151	0	0
apFAB95--BBa_J61118	1402	0	12	1	0	0	0	0	0	0	361	999	29
apFAB80--BBa_J61122	1401	0	0	0	0	0	0	0	0	0	5	166	1230
apFAB97--apFAB884	1400	1	0	5	0	0	0	0	0	0	0	0	1394
apFAB96--apFAB901	1398	0	0	0	0	0	0	0	2	1	20	533	842
apFAB33--B0034_RBS	1398	0	0	0	0	0	0	0	2	0	0	4	1392
apFAB62--apFAB834	1398	13	0	0	0	0	0	0	0	2	0	0	1383
apFAB79--BBa_J61129	1395	0	0	0	0	0	0	1	0	80	914	144	256
PLTETo1--BBa_J61130	1394	3	76	204	369	591	76	12	0	48	0	15	0
apFAB63--apFAB842	1393	1	0	0	0	0	0	0	0	0	26	938	428
pT7A1--apFAB821	1393	2	25	0	0	0	0	0	11	0	309	927	119
pT7A1--apFAB903	1392	0	0	0	0	0	0	0	0	71	416	905	0
apFAB52--apFAB901	1392	0	0	0	0	0	0	0	0	0	0	25	1367
apFAB47--BBa_J61120	1391	0	0	0	0	0	0	0	0	64	431	843	53
apFAB61--BBa_J61127	1389	0	0	0	0	0	0	0	0	0	0	0	1389
apFAB63--salis-3-3	1389	0	0	0	0	0	0	0	0	3	9	10	1367
apFAB100--BBa_J61126	1389	0	0	0	0	0	0	0	0	447	485	457	0
galP1--salis-2-4	1387	11	32	211	198	823	112	0	0	0	0	0	0
apFAB32--BBa_J61113	1386	0	0	0	0	2	223	885	213	62	1	0	0
apFAB134--salis-1-21	1386	300	645	51	184	169	0	36	0	0	1	0	0
apFAB80--apFAB872	1386	4	0	0	0	0	0	0	0	2	61	1105	214
apFAB259--B0032_RBS	1384	337	403	360	140	133	8	3	0	0	0	0	0
apFAB45--salis-4-7	1384	1	0	0	0	0	0	0	0	0	1	262	1120
apFAB42--apFAB872	1383	0	0	1	0	0	0	0	2	40	685	655	0
apFAB61--BBa_J61122	1383	4	0	0	0	0	0	0	0	2	0	6	1371
apFAB64--B0034_RBS	1382	0	1	0	0	0	0	0	0	10	11	20	1340
apFAB103--apFAB845	1382	6	0	0	0	0	0	0	0	0	17	1035	324
pTrc*--GSG_RBS	1382	2	0	0	0	0	0	0	0	64	51	2	1263
BBa_J23100--apFAB917	1382	14	0	0	5	37	0	0	1	0	0	111	1214
apFAB85--BBa_J61104	1382	4	0	0	0	0	1	28	1	714	543	91	0
apFAB81--BBa_J61122	1382	297	410	165	214	118	95	17	0	0	65	1	0
apFAB100--apFAB909	1381	0	0	29	0	0	0	0	0	0	5	102	1245
apFAB149--salis-3-11	1381	362	459	236	115	113	0	0	1	0	0	95	0
apFAB54--apFAB862	1380	0	0	99	0	141	7	1	0	0	0	27	1105
apFAB32--BBa_J61122	1380	1	0	0	0	1	0	3	292	996	87	0	0
apFAB36--BBa_J61139	1380	2	0	0	0	1	0	0	96	740	400	141	0
PLTETo1--apFAB820	1378	22	10	0	0	0	0	66	654	433	193	0	0
apFAB65--salis-4-4	1378	0	0	0	0	0	0	0	0	1	0	59	1318
PLTETo1--apFAB856	1377	1	0	0	0	0	0	0	0	1	0	937	438
apFAB259--B0034_RBS	1375	0	0	0	0	5	1	59	562	534	214	0	0
apFAB47--BBa_J61127	1373	0	0	0	0	1	0	0	29	0	0	1200	143
apFAB42--apFAB862	1373	0	0	0	1	0	0	0	0	1	2	357	1012
BBa_J23114--BBa_J61122	1371	391	603	191	86	28	44	28	0	0	0	0	0
apFAB149--GSGV_RBS	1371	391	307	231	263	161	18	0	0	0	0	0	0
apFAB30--salis-2-3	1371	0	0	0	0	0	0	0	0	0	0	3	1368
BBa_J23119--BBa_J61122	1370	11	14	0	0	0	0	0	0	3	0	0	1342
apFAB85--apFAB884	1370	0	0	1	0	0	1	0	0	28	200	1077	63
pLlacO1--apFAB876	1370	1	0	0	0	0	0	2	0	0	10	172	1185
apFAB100--apFAB857	1370	0	1	0	0	0	0	0	0	0	1	37	1331
apFAB45--BBa_J61109	1368	1	0	0	0	0	117	667	581	1	0	0	1
apFAB139--apFAB821	1368	347	613	297	68	23	0	20	0	0	0	0	0
apFAB93--B0032_RBS	1366	0	0	0	1	1	0	0	5	574	521	264	0
apFAB44--apFAB889	1365	0	0	1	0	0	0	0	1	0	1	83	1279
apFAB48--apFAB922	1365	5	53	45	64	818	279	100	0	0	0	0	1
PLTETo1--apFAB854	1364	1	1	0	0	0	0	0	44	528	790	0	0
apFAB101--apFAB922	1363	0	0	1	0	0	1	159	855	258	88	1	0
pTrc*--apFAB845	1363	0	0	0	0	1	1	0	0	0	0	29	1332
PLTETo1--apFAB895	1363	3	0	0	28	1	134	602	514	81	0	0	0
apFAB54--apFAB826	1362	0	0	0	0	0	0	0	0	0	3	0	1359
pTrc*--apFAB901	1361	12	0	0	0	0	0	0	0	0	0	1	1348
galP1--salis-1-10	1361	0	1	0	22	5	56	591	509	177	0	0	0
apFAB66--apFAB917	1360	0	0	0	0	0	0	0	0	1	6	0	1353
apFAB92--apFAB923	1358	0	2	0	0	37	0	6	0	10	110	1102	91
apFAB80--apFAB903	1358	0	21	0	0	1	0	0	0	111	448	752	25
apFAB55--salis-2-3	1357	0	0	11	0	0	0	0	1	0	6	15	1324
apFAB31--apFAB927	1355	1	1	0	0	0	0	0	0	0	34	492	827
apFAB46--BBa_J61129	1355	3	0	0	0	0	0	2	0	0	26	755	569
apFAB341--apFAB889	1353	0	0	0	0	1	0	0	2	0	0	155	1195
apFAB65--apFAB916	1353	1	0	0	0	0	1	0	0	0	6	0	1345
apFAB103--apFAB868	1351	9	0	0	0	559	424	342	9	7	1	0	0
apFAB66--salis-3-11	1351	0	0	46	57	513	468	248	19	0	0	0	0
apFAB52--apFAB832	1349	0	0	0	0	0	0	1	0	0	0	38	1310
apFAB94--Invitrogen_RBS	1346	15	0	0	0	1	0	0	0	0	54	42	1234
PLTETo1--Anderson_RBS	1346	0	0	0	0	0	0	0	2	150	620	399	175
PLTETo1--apFAB872	1345	9	184	313	335	413	22	69	0	0	0	0	0
apFAB47--BBa_J61101	1345	7	1	0	0	0	0	0	400	660	170	107	0
apFAB47--apFAB854	1344	6	0	1	1	0	0	0	0	0	0	73	1263
apFAB81--apFAB854	1344	0	0	0	0	0	0	0	3	0	5	125	1211
PLTETo1--apFAB871	1344	62	305	654	182	139	0	1	0	0	0	0	1
apFAB47--BBa_J61106	1344	1	0	0	0	0	0	0	0	0	0	57	1286
apFAB76--salis-1-1	1342	0	44	0	0	0	0	0	0	0	6	0	1292
apFAB52--BBa_J61122	1341	7	0	0	0	0	0	0	0	1	157	1176	0
PLTETo1--apFAB922	1341	1	2	53	101	856	169	69	47	43	0	0	0
apFAB77--salis-4-4	1341	0	0	39	0	0	0	0	0	0	0	164	1138
apFAB31--apFAB826	1340	0	0	0	0	1	0	0	2	82	183	1015	57
apFAB29--apFAB901	1340	0	0	0	0	0	0	0	0	0	0	253	1087
PLTETo1--apFAB901	1339	0	0	0	0	0	0	0	0	0	0	609	730
apFAB36--apFAB873	1338	0	0	4	0	3	45	354	765	166	0	1	0
apFAB47--BBa_J61128	1338	0	0	0	0	0	0	0	16	559	762	0	1
apFAB40--BBa_J61115	1336	0	0	0	0	0	0	0	0	0	4	0	1332
apFAB95--BBa_J61104	1336	0	0	0	0	0	0	0	0	12	0	228	1096
apFAB345--apFAB923	1336	0	0	0	0	0	0	0	0	0	0	246	1090
apFAB38--BBa_J61139	1336	273	556	81	199	22	70	19	0	30	16	70	0
apFAB29--apFAB909	1333	4	0	0	0	0	0	0	0	0	0	231	1098
apFAB317--salis-1-10	1333	0	0	0	0	0	0	0	0	3	1	1	1328
apFAB95--apFAB860	1332	0	0	0	0	1	0	0	1	1	35	892	402
apFAB36--BBa_J61104	1332	0	0	0	0	1	0	0	1	0	0	2	1328
apFAB52--B0032_RBS	1332	1	0	0	0	0	0	0	0	0	434	813	84
apFAB42--BBa_J61106	1330	0	0	11	0	0	0	0	0	0	21	534	764
pT7A1--BBa_J61124	1330	0	0	2	0	284	345	574	124	1	0	0	0
apFAB93--apFAB869	1329	0	0	0	0	0	0	7	64	710	413	83	52
apFAB134--salis-4-4	1328	347	597	42	177	7	67	0	71	0	20	0	0
apFAB95--BBa_J61109	1326	0	0	0	0	0	0	0	0	0	13	535	778
apFAB134--salis-4-2	1325	248	536	347	68	72	0	0	0	1	53	0	0
apFAB93--apFAB884	1325	0	0	0	1	0	79	441	699	0	104	1	0
BBa_J23103--apFAB922	1324	199	483	303	147	54	14	67	27	0	30	0	0
apFAB29--apFAB923	1324	0	0	0	0	0	0	0	0	12	13	606	693
apFAB40--salis-3-11	1324	0	0	0	0	7	0	259	915	114	29	0	0
apFAB100--BBa_J61122	1323	0	0	0	0	0	0	0	0	0	53	588	682
pLlacO1--BBa_J61125	1322	297	416	347	185	39	5	0	0	0	33	0	0
apFAB94--BBa_J61120	1322	0	1	0	1	0	281	844	193	0	2	0	0
apFAB103--Anderson_RBS	1322	0	0	0	0	0	2	0	232	746	342	0	0
apFAB47--apFAB903	1322	0	1	0	0	0	0	0	0	0	217	913	191
apFAB323--apFAB834	1321	9	0	0	0	0	0	0	0	0	0	1	1311
PLTETo1--apFAB914	1321	3	0	0	1	43	394	657	159	64	0	0	0
apFAB50--BBa_J61132	1320	0	0	0	0	0	0	0	0	0	0	0	1320
PLTETo1--apFAB927	1320	4	0	28	0	0	52	343	713	149	31	0	0
apFAB56--B0032_RBS	1319	0	0	0	0	0	0	65	688	519	17	1	29
apFAB81--apFAB923	1318	0	0	0	0	0	0	0	0	0	16	202	1100
apFAB67--BBa_J61100	1318	1	0	0	0	0	0	0	0	1	1	20	1295
apFAB42--BBa_J61111	1316	0	0	1	0	0	0	0	1	820	336	158	0
apFAB341--apFAB857	1315	0	0	0	0	0	0	0	0	0	0	27	1288
apFAB52--apFAB843	1315	0	1	0	0	19	38	581	592	54	30	0	0
apFAB95--apFAB883	1314	0	0	1	0	0	0	1	0	0	0	0	1312
apFAB32--apFAB844	1314	0	0	0	0	1	0	3	0	464	566	280	0
PLTETo1--salis-4-10	1314	0	0	0	36	0	1	6	7	291	889	84	0
apFAB65--salis-1-21	1314	7	1	0	0	0	0	24	0	0	0	0	1282
apFAB45--apFAB827	1311	6	0	0	1	0	0	0	0	0	16	650	638
BBa_J23119--apFAB916	1309	0	0	0	1	0	0	0	0	0	8	300	1000
apFAB80--BBa_J61100	1308	0	0	0	0	0	0	0	0	2	2	100	1204
pLlacO1--BBa_J61112	1307	0	0	0	0	0	0	0	103	766	438	0	0
apFAB68--BBa_J61122	1304	0	7	0	0	0	0	1	0	0	0	0	1296
apFAB149--apFAB863	1303	257	328	192	151	290	22	50	0	0	13	0	0
apFAB61--BBa_J61113	1303	0	0	0	1	0	1	0	0	0	0	0	1301
pLlacO1--apFAB918	1303	0	1	0	0	57	39	441	574	127	64	0	0
apFAB81--apFAB868	1301	1	0	0	0	0	0	1	0	27	580	667	25
apFAB94--apFAB833	1301	0	0	0	0	0	0	0	1	0	2	6	1292
apFAB36--apFAB889	1298	1	0	0	0	0	0	0	6	17	0	595	679
apFAB79--apFAB820	1298	0	0	0	0	0	0	48	44	23	152	704	327
apFAB150--salis-1-3	1298	0	0	0	0	0	0	0	0	42	145	498	613
apFAB39--GSGV_RBS	1297	11	0	0	0	0	1	0	209	471	540	65	0
apFAB323--B0030_RBS	1297	0	26	0	0	0	0	0	0	26	38	0	1207
BBa_J23119--BBa_J61127	1295	0	0	0	0	0	0	0	0	0	0	0	1295
PLTETo1--BBa_J61111	1295	0	0	0	0	0	0	0	23	480	592	200	0
apFAB323--apFAB889	1294	6	0	0	0	0	0	0	0	2	0	1	1285
apFAB95--BBa_J61136	1294	0	0	0	0	1	0	0	0	0	0	228	1065
apFAB322--B0032_RBS	1292	0	0	0	0	124	493	612	39	0	24	0	0
apFAB44--salis-4-10	1290	0	0	0	0	1	0	0	12	0	0	1080	197
apFAB82--BBa_J61133	1289	329	540	302	117	0	0	0	0	0	1	0	0
apFAB52--apFAB831	1288	0	0	0	0	0	1	0	0	1	25	20	1241
apFAB29--BBa_J61139	1288	77	174	427	280	204	24	62	0	40	0	0	0
apFAB82--apFAB964	1286	130	564	71	366	123	31	0	0	0	0	1	0
apFAB56--salis-4-7	1285	0	0	0	0	0	0	1	0	0	0	0	1284
apFAB77--B0030_RBS	1285	11	0	0	0	0	0	14	0	0	0	0	1260
apFAB345--apFAB834	1283	0	0	0	0	0	0	0	0	0	0	0	1283
pTrc*--apFAB827	1282	0	1	0	0	1	0	0	0	1	0	0	1279
apFAB39--apFAB909	1281	0	0	0	0	0	0	0	0	0	1	0	1280
apFAB80--BBa_J61101	1280	0	0	0	0	0	346	608	305	20	0	0	1
pT7A1--BBa_J61131	1279	0	1	0	0	84	483	504	207	0	0	0	0
apFAB93--apFAB922	1278	1	1	0	13	15	153	615	480	0	0	0	0
lacUV5--BBa_J61133	1277	254	413	151	211	226	15	2	0	0	5	0	0
pT7A1--BBa_J61133	1277	0	0	12	61	792	287	123	0	0	0	2	0
apFAB89--apFAB821	1277	0	0	0	1	107	539	578	51	0	0	0	1
apFAB80--BBa_J61132	1275	0	0	0	0	1	0	0	0	0	0	60	1214
apFAB39--BBa_J61101	1275	0	0	0	0	0	344	638	183	4	105	1	0
apFAB103--Invitrogen_RBS	1275	0	0	0	0	0	0	0	0	0	0	1	1274
apFAB29--apFAB954	1273	0	1	30	0	0	0	0	0	0	3	11	1228
PLTETo1--apFAB890	1270	1	0	0	0	38	271	710	181	69	0	0	0
apFAB66--salis-2-3	1269	0	0	1	0	1	0	1	0	13	1	0	1252
pLlacO1--Plotkin_RBS	1268	0	0	0	0	1	0	1	2	3	0	0	1261
apFAB140--salis-4-4	1266	0	5	0	0	1	0	0	0	1	541	478	240
apFAB347--apFAB884	1265	0	0	2	0	0	0	0	0	11	0	78	1174
pTrc*--BBa_J61124	1265	3	0	40	0	0	0	363	740	49	2	68	0
apFAB338--B0030_RBS	1264	0	0	0	0	0	0	0	0	0	9	19	1236
apFAB139--salis-3-11	1264	398	539	178	145	2	1	0	0	0	1	0	0
apFAB79--BBa_J61113	1263	1	0	0	0	0	0	0	0	47	19	131	1065
apFAB95--BBa_J61126	1263	1	0	0	0	0	0	0	1	0	0	852	409
apFAB66--salis-1-21	1263	1	0	0	1	0	1	0	0	0	13	1	1246
apFAB36--BBa_J61136	1261	0	0	0	0	0	0	0	0	1	1	269	990
apFAB29--apFAB821	1260	2	0	0	0	0	0	0	0	247	453	557	1
apFAB92--BBa_J61127	1259	0	8	0	0	0	0	44	442	555	93	117	0
apFAB52--apFAB927	1259	0	0	0	0	0	0	0	1	0	17	548	693
galP1--apFAB892	1259	17	37	253	213	631	101	0	7	0	0	0	0
apFAB39--salis-4-10	1258	1	0	0	5	0	0	0	0	0	2	58	1192
apFAB149--BBa_J61139	1257	339	556	131	120	52	0	58	1	0	0	0	0
apFAB61--apFAB820	1257	0	31	0	0	0	0	0	0	0	13	564	649
apFAB92--apFAB863	1257	1	0	0	0	1	0	0	11	0	10	144	1090
apFAB54--BBa_J61111	1255	0	0	0	0	0	0	0	0	0	1	4	1250
apFAB52--BBa_J61139	1255	12	0	0	0	0	45	263	653	158	124	0	0
apFAB50--BBa_J61129	1254	0	0	0	0	0	0	0	0	80	355	473	346
apFAB93--apFAB923	1252	0	0	0	0	0	0	0	0	0	0	315	937
apFAB85--apFAB839	1251	13	0	0	24	0	0	84	564	234	332	0	0
apFAB36--BBa_J61112	1251	8	0	0	62	0	0	0	0	0	1	27	1153
apFAB347--B0032_RBS	1251	0	1	21	22	386	470	224	23	1	0	23	80
apFAB31--apFAB860	1250	0	0	1	0	0	0	0	0	0	45	357	847
apFAB103--apFAB831	1249	2	12	0	0	0	0	0	0	0	0	105	1130
pTrc*--apFAB842	1249	0	0	0	0	1	0	1	0	1	1	795	450
lacUV5--BBa_J61107	1249	293	593	125	177	0	7	18	0	0	36	0	0
pT7A1--apFAB871	1248	25	133	245	263	516	51	15	0	0	0	0	0
apFAB45--BBa_J61132	1245	0	0	0	0	0	0	0	0	0	36	835	374
apFAB79--apFAB862	1245	2	0	0	0	1	0	0	0	0	52	725	465
apFAB103--apFAB827	1244	7	0	2	0	0	0	1	0	0	91	549	594
apFAB31--BBa_J61133	1244	204	364	299	172	68	30	0	0	51	55	1	0
apFAB317--salis-3-3	1243	0	0	0	0	0	1	0	0	0	26	4	1212
apFAB45--apFAB916	1240	4	1	0	0	0	0	0	0	0	0	0	1235
apFAB65--apFAB851	1240	2	0	0	0	0	0	0	0	0	0	4	1234
apFAB103--salis-2-3	1238	0	0	0	0	0	0	0	0	3	13	0	1222
apFAB33--salis-1-10	1237	0	0	0	0	0	0	0	2	0	3	467	765
apFAB92--BBa_J61139	1237	290	299	265	291	54	0	21	0	0	10	7	0
BBa_J23119--BBa_J61104	1236	0	2	0	0	0	0	0	0	0	4	176	1054
apFAB139--apFAB863	1236	252	364	229	181	119	30	29	0	0	32	0	0
BBa_J23114--BBa_J61137	1236	357	414	158	207	56	11	33	0	0	0	0	0
apFAB36--apFAB851	1235	0	1	0	0	0	0	0	0	0	0	0	1234
apFAB94--apFAB863	1234	1	0	0	0	0	1	0	0	0	0	434	798
apFAB46--BBa_J61126	1233	2	0	1	1	0	0	0	1	0	110	773	345
apFAB53--apFAB827	1232	0	0	0	0	1	0	0	2	0	190	807	232
pT7A1--apFAB868	1231	0	0	0	0	0	0	5	130	730	265	101	0
apFAB40--BBa_J61122	1230	0	0	0	0	0	0	0	0	0	1	97	1132
apFAB65--apFAB904	1230	0	0	0	0	1	0	1	0	0	1	0	1227
apFAB65--apFAB833	1229	15	0	0	0	0	2	0	0	8	3	28	1173
lacUV5--BBa_J61126	1229	174	449	154	128	248	0	31	0	1	0	0	44
pLlacO1--apFAB903	1228	9	0	0	3	0	157	574	400	0	85	0	0
apFAB341--B0032_RBS	1228	0	0	0	0	0	0	4	418	649	156	0	1
apFAB81--apFAB922	1227	5	0	0	0	0	1	26	376	669	88	62	0
apFAB94--apFAB834	1227	0	0	0	0	0	0	0	0	0	0	1	1226
apFAB68--apFAB862	1227	1	0	0	0	0	0	0	34	3	1	103	1085
apFAB103--BBa_J61139	1226	134	414	366	99	213	0	0	0	0	0	0	0
apFAB44--apFAB863	1223	0	1	0	0	21	1	0	0	0	4	29	1167
apFAB94--BBa_J61122	1222	0	0	0	1	0	0	12	481	489	239	0	0
apFAB47--apFAB883	1221	2	0	0	0	0	0	0	0	0	2	0	1217
pTrc*--apFAB826	1220	5	0	0	0	0	0	0	0	0	11	410	794
apFAB32--apFAB863	1218	0	0	0	0	0	0	0	0	0	0	0	1218
apFAB47--apFAB844	1217	0	0	0	0	0	0	0	0	0	0	488	729
apFAB80--apFAB848	1216	0	1	0	0	0	0	0	6	0	125	778	306
apFAB29--apFAB843	1215	0	48	0	0	92	341	533	63	0	0	0	138
apFAB52--BBa_J61132	1215	0	0	23	0	0	0	0	1	0	0	1	1190
apFAB81--apFAB837	1214	0	0	1	0	0	0	0	0	0	0	0	1213
apFAB302--B0034_RBS	1213	0	4	0	0	0	0	0	6	0	8	26	1169
apFAB44--Invitrogen_RBS	1213	1	0	29	0	0	0	0	0	1	0	0	1182
apFAB101--apFAB894	1211	0	0	0	0	0	0	0	0	1	0	0	1210
apFAB40--apFAB909	1210	0	0	0	0	0	0	0	0	0	0	0	1210
apFAB63--B0034_RBS	1209	0	1	0	0	0	0	1	0	1	0	21	1185
pT7A1--apFAB883	1209	12	0	40	0	0	79	419	460	158	0	40	1
apFAB65--apFAB837	1208	0	0	0	0	0	0	1	0	0	0	0	1207
apFAB79--apFAB884	1208	0	0	0	0	0	0	0	0	0	0	218	990
apFAB81--apFAB918	1206	6	0	6	2	0	0	4	0	0	0	1104	84
apFAB67--apFAB832	1205	0	0	0	0	1	0	0	0	1	23	1	1179
apFAB45--apFAB927	1205	0	1	0	0	0	1	17	590	381	215	0	0
apFAB115--salis-1-5	1205	0	0	0	0	0	0	0	0	5	7	137	1056
apFAB80--BBa_J61115	1203	0	0	0	0	0	0	0	0	0	1	726	476
apFAB61--apFAB860	1200	0	0	0	0	0	0	0	1	50	304	595	250
apFAB50--BBa_J61136	1199	0	0	0	0	0	0	0	1	49	255	710	184
lacUV5--JBEI_RBS	1198	0	0	0	0	0	0	0	8	3	0	58	1129
apFAB31--BBa_J61139	1198	243	552	91	214	0	0	0	0	63	35	0	0
apFAB33--apFAB851	1197	0	0	0	0	0	0	1	0	3	0	373	820
apFAB101--BBa_J61136	1197	8	0	0	0	0	1	0	0	2	3	44	1139
apFAB52--BBa_J61137	1196	0	0	0	0	0	0	1	0	0	0	302	893
pT7A1--apFAB864	1193	0	0	0	0	389	635	62	102	5	0	0	0
apFAB323--apFAB912	1189	1	0	0	0	0	0	0	0	1	7	20	1160
apFAB80--salis-4-10	1186	0	0	0	0	0	0	0	0	1	1	328	856
apFAB323--Invitrogen_RBS	1181	11	0	0	0	0	0	0	0	1	6	0	1163
apFAB81--Invitrogen_RBS	1181	0	36	56	106	515	337	131	0	0	0	0	0
apFAB63--salis-1-1	1179	0	0	0	0	0	0	0	0	1	3	9	1166
apFAB33--apFAB842	1177	0	0	0	0	0	0	0	1	9	31	552	584
lacUV5--apFAB868	1176	286	355	340	96	69	24	0	5	1	0	0	0
pLlacO1--apFAB914	1176	0	0	0	0	42	231	569	326	0	7	0	1
pTrc*--apFAB909	1173	5	0	0	12	0	0	0	0	0	0	164	992
apFAB46--apFAB918	1169	0	0	0	0	0	0	0	0	0	20	531	618
apFAB85--salis-4-7	1168	0	0	0	0	1	0	0	0	1	6	87	1073
apFAB36--salis-3-11	1166	0	0	0	2	1	0	186	721	238	18	0	0
apFAB47--apFAB873	1165	0	0	0	1	0	0	27	541	532	64	0	0
apFAB29--apFAB856	1165	0	0	0	0	0	0	0	137	784	228	16	0
apFAB339--salis-3-3	1164	1	1	0	0	0	0	0	0	2	0	152	1008
apFAB33--BBa_J61133	1163	71	240	295	277	177	56	35	2	0	10	0	0
apFAB47--GSGV_RBS	1161	0	0	0	0	0	0	0	1	1	83	524	552
pT7A1--apFAB844	1161	0	1	0	0	0	1	0	0	29	184	946	0
apFAB139--salis-4-10	1158	172	574	185	44	183	0	0	0	0	0	0	0
apFAB31--apFAB845	1156	1	0	0	0	0	0	0	0	0	0	221	934
pLlacO1--apFAB884	1155	0	0	0	0	0	1	0	0	10	0	114	1030
pT7A1--salis-4-10	1154	0	0	0	0	0	0	0	87	477	516	74	0
apFAB29--apFAB910	1152	1	0	0	0	0	0	0	0	0	0	250	901
apFAB46--GSG_RBS	1152	3	0	47	0	0	0	0	0	0	0	0	1102
lacUV5--BBa_J61128	1152	223	406	97	172	149	0	0	16	73	16	0	0
apFAB96--apFAB832	1151	1	0	0	6	0	0	0	0	0	35	449	660
apFAB81--Anderson_RBS	1148	165	410	192	207	24	0	88	0	0	45	0	17
apFAB78--salis-1-10	1147	4	0	0	0	0	0	0	2	0	9	109	1023
apFAB32--apFAB876	1146	0	0	0	1	0	0	0	0	0	4	0	1141
apFAB36--BBa_J61132	1145	0	0	0	0	0	0	0	0	0	0	0	1145
